file,type,id,display name,meta id,annotation,annotation label,match score,existing,UPDATE ANNOTATION
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:66064,"2-oxohexanoate + L-kynurenine = 4-(2-aminophenyl)-2,4-dioxobutanoate + L-2-aminohexanoate",1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:66068,4-methyl-2-oxopentanoate + L-kynurenine = H2O + kynurenate + L-leucine,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:66072,"4-methyl-2-oxopentanoate + L-kynurenine = 4-(2-aminophenyl)-2,4-dioxobutanoate + L-leucine",1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:67128,"5 H(+) + L-pipecolate + malonyl-CoA + 3 NADPH = (1R,8aS)-octahydroindolizin-1-ol + CO2 + CoA + 2 H2O + 3 NADP(+)",1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:67132,"5 H(+) + L-pipecolate + malonyl-CoA + 3 NADPH = (1S,8aS)-octahydroindolizin-1-ol + CO2 + CoA + 2 H2O + 3 NADP(+)",1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:67288,"ATP + 12 H(+) + L-leucine + 8 malonyl-CoA + 9 NADPH + 4 S-adenosyl-L-methionine = (5S)-5-(2-methylpropyl)-3-[(2E,6R,8E,10E,12E)-6,8,10,12-tetramethyltetradeca-2,8,10,12-tetraenoyl]-2,5-dihydro-1H-pyrrol-2-one + AMP + 8 CO2 + 8 CoA + diphosphate + 7 H2O + 9 NADP(+) + 4 S-adenosyl-L-homocysteine",1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68744,2 (R)-3-phenyllactate + 2 (R)-lactate + 8 ATP + 4 L-leucine + 4 S-adenosyl-L-methionine = 8 AMP + 8 diphosphate + 8 H(+) + PF1022A + 4 S-adenosyl-L-homocysteine,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68756,4 (R)-3-phenyllactate + 8 ATP + 4 L-leucine + 4 S-adenosyl-L-methionine = 8 AMP + 8 diphosphate + 8 H(+) + PF1022B + 4 S-adenosyl-L-homocysteine,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68760,3 (R)-3-phenyllactate + (R)-lactate + 8 ATP + 4 L-leucine + 4 S-adenosyl-L-methionine = 8 AMP + 8 diphosphate + 8 H(+) + PF1022C + 4 S-adenosyl-L-homocysteine,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68764,(R)-3-phenyllactate + 3 (R)-lactate + 8 ATP + 4 L-leucine + 4 S-adenosyl-L-methionine = 8 AMP + 8 diphosphate + 8 H(+) + PF1022D + 4 S-adenosyl-L-homocysteine,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68768,4 (R)-lactate + 8 ATP + 4 L-leucine + 4 S-adenosyl-L-methionine = 8 AMP + 8 diphosphate + 8 H(+) + PF1022F + 4 S-adenosyl-L-homocysteine,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68888,2-methoxybenzoate + ATP + H(+) + NADPH = 2-methoxybenzaldehyde + AMP + diphosphate + NADP(+),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68892,3-methoxybenzoate + ATP + H(+) + NADPH = 3-methoxybenzaldehyde + AMP + diphosphate + NADP(+),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68900,4-methoxybenzoate + ATP + H(+) + NADPH = 4-methoxybenzaldehyde + AMP + diphosphate + NADP(+),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68908,ATP + H(+) + NADPH + picolinate = AMP + diphosphate + NADP(+) + picolinal,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:68932,ATP + H(+) + NADPH + octanoate = AMP + diphosphate + NADP(+) + octanal,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:69128,glyoxylate + L-leucine = 4-methyl-2-oxopentanoate + glycine,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:69564,12 ATP + L-asparagine + L-aspartate + L-cysteine + L-glutamate + L-histidine + 3 L-isoleucine + L-leucine + L-lysine + L-ornithine + L-phenylalanine = 12 AMP + bacitracin A + 12 diphosphate + 12 H(+) + H2O,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:69727,2-phenylacetate + ATP + H(+) = diphosphate + phenylacetyl-AMP,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:70283,H2O + N-acetylputrescine + O2 = 4-acetamidobutanal + H2O2 + NH4(+),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:70427,H2O + phenylacetyl-CoA = 2-phenylacetate + CoA + H(+),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:70831,L-arginine(in) + L-leucine(out) + Na(+)(out) = L-arginine(out) + L-leucine(in) + Na(+)(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:70943,L-isoleucine(in) = L-isoleucine(out),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71011,L-isoleucine(in) + L-phenylalanine(out) = L-isoleucine(out) + L-phenylalanine(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71023,L-leucine(in) + L-phenylalanine(out) = L-leucine(out) + L-phenylalanine(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71051,L-leucine(out) + L-methionine(in) = L-leucine(in) + L-methionine(out),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71059,L-arginine(in) + L-leucine(out) = L-arginine(out) + L-leucine(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71107,L-leucine(out) + S-methylmercury-L-cysteine(in) = L-leucine(in) + S-methylmercury-L-cysteine(out),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71267,chloride(out) + L-pipecolate(out) + 2 Na(+)(out) = chloride(in) + L-pipecolate(in) + 2 Na(+)(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71279,chloride(out) + L-leucine(out) + 2 Na(+)(out) = chloride(in) + L-leucine(in) + 2 Na(+)(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71299,chloride(out) + L-isoleucine(out) + 2 Na(+)(out) = chloride(in) + L-isoleucine(in) + 2 Na(+)(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:71387,L-pipecolate(in) + Na(+)(in) = L-pipecolate(out) + Na(+)(out),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:72023,nicotinate(in) + urate(out) = nicotinate(out) + urate(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:72039,nicotinate(in) + orotate(out) = nicotinate(out) + orotate(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:72047,A + D-alanine + D-allothreonine + D-leucine + 2 L-leucine + L-proline = AH2 + fusahexin + 6 H2O,1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:72231,chloride(out) + N-methyl-L-proline(out) + 2 Na(+)(out) = chloride(in) + N-methyl-L-proline(in) + 2 Na(+)(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:72347,Co(I)-[methoxylated-aromatic-compound-specific corrinoid protein] + H(+) + veratrole = 3-methoxyphenol + methyl-Co(III)-[methoxylated-aromatic-compound-specific corrinoid protein],1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:72955,2 Na(+)(out) + nicotinate(out) = 2 Na(+)(in) + nicotinate(in),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:73011,L-leucine(in) = L-leucine(out),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:73015,D-leucine(in) = D-leucine(out),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:73283,H(+)(out) + L-isoleucine(in) = H(+)(in) + L-isoleucine(out),1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:73955,"3,4-dihydroxystyrene + H(+) + NADH = 4-ethylcatechol + NAD(+)",1.0,0,ignore
uploaded_model.xml,reaction,R0,Ca influx,metaid_0000020,RHEA:74371,a carboxylate(out) + nicotinate(in) = a carboxylate(in) + nicotinate(out),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:10284,"leucine 2,3-aminomutase activity",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:11060,isoleucine-tRNA ligase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:11196,nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:11468,valine-3-methyl-2-oxovalerate transaminase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:11688,leucine-tRNA ligase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:11992,L-pipecolate oxidase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:12220,leucine dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:12236,nicotinate dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:12408,lysine 6-dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:12524,delta1-piperideine-2-carboxylate reductase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:14545,nicotinamidase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:16173,(S)-norcoclaurine synthase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:16237,peptidyl-prolyl cis-trans isomerase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:17273,4-hydroxyphenylacetaldehyde dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:18101,cis-dihydroethylcatechol dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:18173,octopamine dehydratase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:18225,[N-(6-aminohexanoyl)](n) + H2O = 6-aminohexanoate + [N-(6-aminohexanoyl)](n-1),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:18321,L-leucine:2-oxoglutarate aminotransferase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:18505,lysine dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:18697,4-hydroxyphenylpyruvate decarboxylase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:18901,N(alpha)-benzyloxycarbonylleucine hydrolase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:19357,H(+) + L-proline betaine + NADPH + O2 = formaldehyde + H2O + N-methyl-L-proline + NADP(+),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:19437,nicotinate-N-glucosyltransferase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:19777,L-pipecolate dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:20089,leucine N-acetyltransferase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:20241,nicotinate N-methyltransferase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:20577,3-(hydroxyamino)phenol mutase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:20956,phenylacetate-CoA ligase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:21364,6-aminohexanoate-dimer hydrolase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:21392,phenylacetaldehyde dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:22916,4-hydroxyacetophenone monooxygenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:23600,2-aminohexanoate transaminase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:24544,protein-lysine 6-oxidase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:24801,L-isoleucine transaminase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:25121,(S)-2-amino-6-oxohexanoate = H(+) + H2O + L-1-piperideine-6-carboxylate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:25864,"H2O + N(1)-acetylspermidine + O2 = 4-acetamidobutanal + H2O2 + propane-1,3-diamine",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:25972,"N8-acetylspermidine:oxygen oxidoreductase (propane-1,3-diamine-forming) activity",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:26023,"apo-beta-carotenoid-14',13'-dioxygenase activity",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:27417,2 Fe(III)-[cytochrome] + H2O + nicotinate = 6-hydroxynicotinate + 2 Fe(II)-[cytochrome] + 2 H(+),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:27574,(3R)-piperidine-3-carboxamide + H2O = (3R)-piperidine-3-carboxylate + NH4(+),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:28022,ATP + holo-[ACP] + octanoate = AMP + diphosphate + octanoyl-[ACP],1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:28254,(Z)-3-hexen-1-ol acetyltransferase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:28602,isoleucine N-monooxygenase (oxime forming) activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:28731,H(+)(out) + L-leucine(in) = H(+)(in) + L-leucine(out),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:29263,L-leucine(in) + Na(+)(in) = L-leucine(out) + Na(+)(out),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:29275,L-isoleucine(in) + Na(+)(in) = L-isoleucine(out) + Na(+)(out),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:29759,octanoate(in) = octanoate(out),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:29807,ATP + H2O + L-leucine(out) = ADP + H(+) + L-leucine(in) + phosphate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:29819,ATP + H2O + L-isoleucine(out) = ADP + H(+) + L-isoleucine(in) + phosphate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:30131,acyl-[acyl-carrier-protein] hydrolase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:30143,H2O + octanoyl-CoA = CoA + H(+) + octanoate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:30479,L-isoleucine + O2 + reduced [NADPH--hemoprotein reductase] = 2 H(+) + H2O + N-hydroxy-L-isoleucine + oxidized [NADPH--hemoprotein reductase],1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:30591,H2O + O2 + tyramine = (4-hydroxyphenyl)acetaldehyde + H2O2 + NH4(+),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:30807,L-pipecolate + NAD(+) = Delta(1)-piperideine-2-carboxylate + H(+) + NADH,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:31051,(3R)-beta-leucine + H2O + NAD(+) = 4-methyl-3-oxopentanoate + H(+) + NADH + NH4(+),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:31067,6-amino-2-oxohexanoate = Delta(1)-piperideine-2-carboxylate + H2O,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:31231,4-acetamidobutanal + H2O + NAD(+) = 4-acetamidobutanoate + 2 H(+) + NADH,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:32203,synephrine dehydratase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:32959,H2O + L-isoleucine + NAD(+) = (S)-3-methyl-2-oxopentanoate + H(+) + NADH + NH4(+),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:33631,ATP + CoA + octanoate = AMP + diphosphate + octanoyl-CoA,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:34303,L-lysine = L-pipecolate + NH4(+),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:34403,9-cis-10'-apo-beta-carotenal cleavage oxygenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:35523,N-ethylmaleimide reductase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:35527,H(+) + N-ethylmaleimide + NADH = N-ethylsuccinimide + NAD(+),1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:36099,S-adenosyl-L-methionine:benzoic acid carboxyl methyl transferase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:36163,nicotinate phosphoribosyltransferase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:36731,1-nitrocyclohexan + NADP(+) = 1-nitrocyclohexene + H(+) + NADPH,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:37291,H2O + L-alanyl-L-leucine = L-alanine + L-leucine,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:38599,NADP(+) + nicotinate = nicotinamide + nicotinate-adenine dinucleotide phosphate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:38607,2'-phospho-cyclic ADP-ribose + nicotinate = nicotinate-adenine dinucleotide phosphate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:38619,nicotinate beta-D-ribonucleotide + phenol = H(+) + nicotinate + phenyl 5-phospho-alpha-D-ribofuranoside,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:40047,"1,2,3-trioctanoylglycerol + H2O = 1,2-dioctanoyl-sn-glycerol + H(+) + octanoate",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:40055,"1,2,3-trioctanoylglycerol + H2O = 2,3-dioctanoyl-sn-glycerol + H(+) + octanoate",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:41448,2-oxoglutarate + L-isoleucine + O2 = (4S)-4-hydroxy-L-isoleucine + CO2 + succinate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:44100,H2O + NAD(+) + octanal = 2 H(+) + NADH + octanoate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:44328,1-octanoylglycerol + H2O = glycerol + H(+) + octanoate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:44348,"ATP + L-isoleucine + N(3)-fumaramoyl-(S)-2,3-diaminopropanoate = ADP + dapdiamide B + H(+) + phosphate",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:44352,"ATP + L-leucine + N(3)-fumaramoyl-(S)-2,3-diaminopropanoate = ADP + dapdiamide C + H(+) + phosphate",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:45092,H2O + N-octanoylsphing-4-enine = octanoate + sphing-4-enine,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:45560,L-isoleucine = D-allo-isoleucine,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:45620,"H2O + N-butanoyl-1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine = 1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphate + H(+) + N-butanoyl ethanolamine",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:45624,ATP + holo-[CmaA peptidyl-carrier protein] + L-alloisoleucine = AMP + diphosphate + L-alloisoleucyl-[CmaA peptidyl-carrier protein],1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:46508,NADH + nitrobenzene + O2 = catechol + NAD(+) + nitrite,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:47356,an octanoate ester + H2O = an aliphatic alcohol + H(+) + octanoate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:47864,"1,2,3-trioctanoylglycerol + H2O = dioctanoylglycerol + H(+) + octanoate",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:47880,dioctanoylglycerol + H2O = H(+) + octanoate + octanoylglycerol,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:48456,"1,2-dioctanoyl-3-O-beta-D-galactosyl-sn-glycerol + H2O = 2-octanoyl-3-O-beta-D-galactosyl-sn-glycerol + H(+) + octanoate",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:48460,"1,2-dioctanoyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol + H2O = 2-octanoyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol + H(+) + octanoate",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:48500,H2O + octanoylglycerol = glycerol + H(+) + octanoate,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:48544,[phosphatase 2A protein]-C-terminal L-leucine + S-adenosyl-L-methionine = [phosphatase 2A protein]-C-terminal L-leucine methyl ester + S-adenosyl-L-homocysteine,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:48548,[phosphatase 2A protein]-C-terminal L-leucine methyl ester + H2O = [phosphatase 2A protein]-C-terminal L-leucine + H(+) + methanol,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:48692,"1,2-dioctanoyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol + H2O = H(+) + octanoate + octanoyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:48696,"1,2-dioctanoyl-3-O-beta-D-galactosyl-sn-glycerol + H2O = H(+) + octanoate + octanoyl-3-(beta-D-galactosyl)-sn-glycerol",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:49476,delta1-piperideine-6-carboxylate dehydrogenase activity,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:49480,2 H2O + L-1-piperideine-6-carboxylate + NADP(+) = H(+) + L-2-aminoadipate + NADPH,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:51360,H2O + N-(9Z-octadecenoyl)-L-leucine = (9Z)-octadecenoate + L-leucine,1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:51444,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + L-leucine = H2O + N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-L-leucine",1.0,0,ignore
uploaded_model.xml,reaction,R1,InsP3 dependent Ca influx,metaid_0000021,RHEA:51456,H2O + N-(9Z-octadecenoyl)-L-isoleucine = (9Z)-octadecenoate + L-isoleucine,1.0,0,ignore
